label,train_sample,MaxIntensity,kurtosis,ClusterProminence_AllDirection_offset4_SD,Correlation_angle0_offset7,HaralickCorrelation_AllDirection_offset4_SD,HaralickCorrelation_angle45_offset7,Inertia_AllDirection_offset1_SD,Inertia_AllDirection_offset7_SD,GreyLevelNonuniformity_AllDirection_offset7_SD,HighGreyLevelRunEmphasis_AllDirection_offset7_SD,LongRunEmphasis_AllDirection_offset4_SD,LongRunLowGreyLevelEmphasis_angle90_offset1,ShortRunEmphasis_angle90_offset1,ShortRunHighGreyLevelEmphasis_AllDirection_offset4_SD,ShortRunHighGreyLevelEmphasis_AllDirection_offset7_SD,SurfaceVolumeRatio,HighIntensitySmallAreaEmphasis,IntensityVariability,LowIntensityLargeAreaEmphasis,4kurtosis,4ClusterProminence_AllDirection_offset4_SD,4ClusterProminence_angle0_offset4,4ClusterShade_AllDirection_offset7_SD,4Correlation_angle45_offset7,4Correlation_angle90_offset7,4GLCMEnergy_angle0_offset7,4GLCMEnergy_angle135_offset7,4GLCMEntropy_AllDirection_offset1_SD,4GLCMEntropy_AllDirection_offset4_SD,4HaralickCorrelation_AllDirection_offset4_SD,4HaralickCorrelation_angle135_offset4,4HaralickCorrelation_angle45_offset7,4GreyLevelNonuniformity_AllDirection_offset1_SD,4GreyLevelNonuniformity_AllDirection_offset7_SD,4HighGreyLevelRunEmphasis_AllDirection_offset1_SD,4LongRunEmphasis_AllDirection_offset1_SD,4LongRunEmphasis_angle0_offset4,4LongRunEmphasis_angle90_offset1,4LongRunEmphasis_angle90_offset4,4LongRunHighGreyLevelEmphasis_AllDirection_offset4_SD,4LongRunHighGreyLevelEmphasis_angle90_offset7,4LongRunLowGreyLevelEmphasis_angle0_offset1,4LongRunLowGreyLevelEmphasis_angle90_offset1,4ShortRunEmphasis_AllDirection_offset7,4ShortRunEmphasis_angle0_offset7,4ShortRunEmphasis_angle135_offset7,4ShortRunHighGreyLevelEmphasis_AllDirection_offset7_SD,4ShortRunHighGreyLevelEmphasis_angle45_offset1,4SurfaceVolumeRatio,4SmallAreaEmphasis,4ZonePercentage,,RAD
1,1,0.28940943,-0.4807018,-0.12659618,-2.9203124,-0.4216688,-0.8352917,-0.23455694,-0.15542255,1.212965,-0.3508421,-0.6512949,-0.084300704,-0.94778115,-0.22390033,2.5833504,-0.69630975,1.5048639,-0.8420144,-0.296651,-0.44105715,-0.082921654,-0.17591012,-0.05478697,0.75960076,-0.30570453,1.1534586,-0.2174508,-0.5422543,0.6820155,-0.37413806,-0.33445176,0.2948894,-0.44282502,-0.41067758,-0.057161115,-1.0276281,-1.1038451,0.13033548,-0.09312585,-0.13989465,-0.73808914,0.19552954,-0.020361155,0.66910243,1.6299251,-1.483604,-0.032185625,0.48642167,0.29671702,-1.4671177,-0.22700761,,2.375108688
1,1,0.91742045,-0.49502718,-0.12659608,-0.7566635,-0.38347182,0.9228003,-0.21694739,-0.15583153,-0.45319834,-0.24562368,0.15091078,-0.09819866,1.0861418,-1.1634332,-0.20318697,-0.7375333,-0.41652283,-0.69148004,1.6080279,-0.49577415,-0.08292137,-0.13609287,-0.054782804,0.27987674,-0.19633599,-0.040708296,-0.3072881,0.6406873,-0.37790152,1.4577448,0.8025968,1.7132559,-0.8722823,-0.6533574,0.5746968,1.4854871,-0.6043189,-1.1852009,-1.5260592,-0.6931634,-0.5203477,0.18291996,0.046227917,1.6896201,0.098410554,0.09127153,-0.4506107,-0.5664052,-0.2787683,-0.08317474,-0.18652762,,2.149357906
1,0,-0.92764235,-0.5997189,-0.12659584,-1.0009586,-0.3241167,1.7079675,-0.20750956,-0.1549461,-0.6488923,-0.5679718,-0.91795886,-0.06910273,1.5112953,-1.0962787,-0.8475013,-0.33601356,-0.68803346,1.0476894,1.4111167,-0.03808546,-0.082621776,-0.002029272,-0.054684598,1.2391646,-0.25933254,-0.26539114,-0.68452436,-1.4489367,-0.08175775,-0.13565768,-0.27128237,-1.293681,-0.28882942,-0.25888216,0.4754116,0.6267966,0.54226446,0.07166895,0.09695999,0.26523113,0.18955924,0.18391159,-0.06795196,-0.59688646,0.18686274,-0.65228677,-0.9347972,-1.9487779,0.036692943,0.39992768,0.5732041,,2.414813429
1,1,-1.3738627,-0.45149466,-0.12659621,1.1738398,-0.3787908,-1.5521835,-0.23462716,-0.1558404,1.4322553,1.0949907,0.687286,0.6556222,0.31054124,-0.22390033,3.6235116,0.09794734,0.22665223,-0.8856324,0.8816002,-0.3938858,-0.08292253,-0.18159191,-0.054787662,-1.2107799,-0.5776781,-0.45074245,0.06450972,1.0077381,-0.88118476,-0.98429465,-0.58712924,-0.46535498,0.7789062,-0.39702222,-0.41308078,0.18309548,0.18925449,-1.5863036,-0.92461425,0.062668234,0.5339887,0.6340579,0.25696525,-0.3794755,0.34684134,-1.8629646,-0.1900159,0.35902122,-0.068455614,0.26940387,-0.22700761,,1.960021587
0,1,-1.7152704,-0.58175576,-0.12659621,-0.7162937,-0.4536869,0.035219885,-0.23215881,-0.15581577,-0.44864562,-0.7535251,-0.9056061,-1.4171838,0.90185016,1.1077834,0.001956521,-0.49154302,-1.4272171,-0.33727977,-0.3970475,-0.5809888,-0.08291843,-0.16061457,-0.054784875,-0.5601634,-0.37423477,-0.412179,-0.28301093,-0.044351086,-0.38934115,0.4508275,0.4109468,0.6693381,-0.3823406,-0.58761275,0.6442871,-0.30455682,1.5831859,-0.40276778,0.19824031,0.6371003,-0.68406725,0.40351552,0.11063188,1.1488699,-0.22109737,0.31068692,-0.5717931,1.0440047,-0.23669642,-1.29203,-1.036667,,-0.487176648
0,0,-0.6204031,-0.2510071,-0.12659621,-2.0245774,-0.29228586,-0.681672,-0.22982903,-0.15565684,-0.5792013,-0.45019475,-0.4128505,0.6335898,0.8039581,0.7121433,-0.15704247,0.8456415,0.033225056,-0.50042576,-0.7081579,-0.5582914,-0.0828947,-0.108676605,-0.054754574,0.3636755,0.14651428,-1.1880102,-0.739615,-0.7050382,0.002368359,3.4539144,2.1670551,0.45374644,-0.8252701,-0.6062649,-0.2328116,-0.16577706,-0.27157745,-0.57111615,0.2630231,0.5161672,-0.3116805,0.115477666,-0.07716496,1.0156395,1.004305,0.15598485,-1.0123153,-0.6586798,-0.41386816,-0.38414925,0.22842158,,0.030772547
0,1,1.1054492,-0.6514578,-0.12659621,1.6560656,-0.44469935,0.035219885,-0.23592381,-0.1557932,-0.45729056,-0.738217,-0.4528476,-0.5341893,-1.6066624,-0.22132446,-1.1061399,-1.2524085,0.64470357,-0.03817853,4.450599,-0.24503028,-0.08292101,-0.16321181,-0.054787405,-0.17303424,-0.99065816,-0.6755419,-0.09792734,-0.056095157,-0.5048808,-0.11534267,-0.9914132,-0.102253176,0.09103443,-0.36939904,-0.5466315,0.94483805,2.730151,0.016826116,0.33904463,0.54035383,-0.025479551,-0.18213671,-0.38022652,-0.28030556,-1.2571256,0.23323342,0.10043417,-0.7223446,-0.293425,0.000105937,0.46697703,,-0.199639303
0,0,-0.59995955,-0.6153957,-0.12659621,-2.8762336,2.2597978,0.17177072,-0.23136914,-0.15563837,-0.66481054,-0.5826615,-0.7521795,2.244748,0.8011884,-1.1624287,-0.6882407,3.1026592,-0.12519617,-0.38214505,-0.7198412,-0.087382205,-0.0828515,-0.13831778,-0.054781124,-0.8116013,-0.40350798,-0.5514222,-0.68550843,-0.60984963,-0.4858351,0.2565101,2.179689,0.7941544,-0.51256585,-0.6060356,0.5499025,-1.1090856,-0.43836138,-1.6459279,-0.6764147,-0.7158384,-0.24878909,0.37350076,0.06253446,0.86632705,-0.21971287,1.2178305,-0.3578774,1.5390744,-0.88037735,-0.16335808,0.5925619,,0.393389767
1,1,-0.88790584,-0.6530282,-0.12659621,0.53616947,-0.11815251,-0.4597769,-0.23158535,-0.1556084,-0.5922495,-0.56919485,-0.38542825,3.2077086,-0.48953238,-0.23049009,0.9503752,1.4887625,-2.6104937,-1.2345858,-0.36400658,-0.3748216,-0.08292208,-0.18292433,-0.054787,-0.725975,0.6796701,0.66932094,1.4429221,1.8163865,-0.36330184,-0.76895565,-0.7261019,-0.6469059,-0.55563414,-0.6951091,0.006102939,-0.94767314,-1.2624959,2.2321324,0.61972785,-0.005356617,-0.042830944,1.4909335,1.4807035,0.65264106,1.1732049,0.002500141,-0.43851236,0.8517551,-0.78414416,2.546053,-1.3065526,,2.91146165
1,0,-0.931193,0.09685952,-0.116854414,-0.37161234,5.4803286,0.8203872,2.1072214,0.5022295,-0.7035906,-0.67269474,-0.7825158,-0.09819866,2.4664278,-0.7400246,-0.42978454,-0.15949024,-0.20643507,-0.9614929,-0.6191583,4.5442467,-0.082916155,-0.16020817,-0.05473025,0.30626106,-0.74408334,1.0723299,-0.39712155,-0.85116833,1.3075988,0.75996876,-0.2586485,-0.88519144,-0.76423174,-0.54912233,-0.60656303,2.934158,3.2722464,0.67587143,1.1625658,0.14278638,0.6007741,1.2898735,1.058657,-0.6324413,-1.0394565,0.58367854,-0.22575726,0.1675734,3.0715313,2.3376417,0.2259271,,-0.884496243
1,1,-0.16127339,-0.6648132,-0.12659276,0.45945737,0.3443308,1.7079675,-0.21368171,-0.1512325,-0.6556879,0.2336859,-0.48390538,0.13480459,1.7916956,-0.6700064,-0.5203558,-0.47169533,-1.994665,-0.5616063,0.3791413,-0.20350018,-0.082914874,-0.1487709,-0.054786544,-1.4872367,0.20424986,-0.8670676,-0.14338577,-0.43477365,-0.7237678,0.009197127,-1.0419487,0.38566485,-0.35138032,-0.6054097,-0.74663633,-0.42587125,0.08683284,-1.6248825,-0.7862798,-0.8225618,-0.09043387,-1.7476835,0.13224982,0.63916856,0.43698058,0.58529365,-0.91534287,-0.684431,-0.60952413,-1.8083842,-0.73049515,,2.12925552
0,1,-0.9483742,-0.5055381,-0.12659621,-0.21163152,-0.40687683,-1.4327016,-0.23456615,-0.1554937,1.1009611,0.018972313,-0.31546482,0.7899004,-1.379673,1.8884215,3.1480093,2.1080244,0.4216464,0.33569965,-0.6561563,-0.38329127,-0.082917154,-0.1622158,-0.05478596,0.7476138,0.87000644,-0.059675597,-0.6314865,-1.2410543,-0.99475324,-0.9014448,-0.14494365,0.7601136,2.1603532,0.5854922,-0.16178896,0.58136976,0.44689584,0.5438708,1.9151292,0.8789664,1.280607,-0.06845555,-0.28469467,-0.97672546,-0.50521344,-1.7824738,0.65552187,0.27490157,-0.01619252,0.07025853,-0.8069216,,-0.659899479
1,1,-0.95902807,1.4454054,-0.07547081,-0.44531998,0.33871353,2.3907218,2.1385787,0.11681318,-0.6366236,0.4144014,-0.01917464,-0.03731351,0.4619325,-0.05502406,-0.92001086,-0.04117286,-0.3213128,-0.22291817,0.22566313,-0.45491952,-0.08292237,-0.17719829,-0.054787118,0.98457325,0.5487123,1.6388276,1.2383169,-0.24602918,0.0520395,-0.92432123,-0.46079051,-0.2838041,-0.3486256,0.6052763,-0.2268155,-0.010984039,-0.30531582,0.026712194,1.5926375,-0.14442965,2.9623957,0.11268645,-0.023624852,0.043033846,0.81555444,1.2776864,1.7309276,-0.06617924,-0.26028407,-0.37075406,1.780123,,5.128113052
1,1,1.9029641,-0.4462384,-0.12659562,1.177313,1.2149976,1.07642,-0.22837912,-0.1555458,-0.37405077,-0.043556936,-0.3888246,0.069023676,1.3595024,-0.18128687,1.1026875,0.70289654,1.4492586,0.007837478,0.3549014,-0.39643118,-0.08292161,-0.15812702,-0.05478168,0.5840272,-0.26230565,-0.8283837,-0.12664048,-1.4308717,0.1762654,0.3801667,0.5372855,-0.77172214,-0.8839305,-0.558788,-0.49679372,1.0358242,0.4207824,-0.8373485,-1.3398023,0.86384976,-1.0832541,0.31690496,0.10082172,0.45392203,0.25654623,0.6138114,-0.85512185,-1.3626193,0.48599377,0.50484514,0.58560985,,1.580842091
1,1,1.4729646,-0.58663297,-0.12659621,-0.30127376,-0.38028872,-0.5451212,-0.23299702,-0.15582643,-0.63585794,-0.44095117,1.4100662,1.0684515,0.24653581,0.44120324,-0.27915734,0.23057744,-1.0583876,-0.22511654,-0.7087396,-0.6243309,-0.08291507,-0.13696429,-0.054780863,0.009635865,-0.013192779,0.60168135,-0.113916285,0.7196651,-0.71123606,-0.6982948,0.7141597,1.2593786,-0.64057535,-0.3628128,3.6356106,0.34829214,1.4742845,-1.688969,-0.6759826,0.9394329,0.14584333,0.92482895,0.55746627,-0.48125514,-1.9190545,0.7116829,2.233644,0.881236,0.11571773,-0.9440972,-0.11435957,,1.890686902
1,1,0.46976018,0.23739591,-0.12659621,-1.2342042,0.3948856,-1.040118,-0.22860849,-0.15533239,-0.6119049,-0.6988769,-0.5298914,2.1878679,-0.03287222,1.5621312,-0.5294765,-0.15949024,0.20656103,-0.8675068,-0.7225198,0.92848116,-0.073259726,0.8463656,-0.052678205,-0.30690202,-1.4939007,2.91421,0.215034,1.1326194,-0.31953233,-0.9336838,-1.6989101,-1.6794765,0.46242142,1.3836166,2.4839065,2.0987236,-0.16362894,-0.51691186,-0.53925383,3.403444,-1.5198052,1.3084325,0.8866103,-1.0968401,-2.2571661,-0.21851833,0.07176841,0.0789931,0.5133934,0.2980009,0.50521874,,0.345132303
1,1,-0.33658418,-0.675469,-0.12658797,-0.15869227,0.37616158,1.1276265,-0.22438638,-0.15293078,-0.4268889,-0.13158883,-0.4640329,-0.33814952,1.3160074,-0.5893756,-0.87888116,-0.8560417,0.3731233,0.11137317,0.40666297,-0.5919858,-0.08285103,-0.061441027,-0.054726157,0.5114599,0.8039325,-0.37863797,-0.29291496,-0.5510011,-0.51304966,0.5391536,-0.09440817,0.8962768,-0.6775803,-0.1090516,1.0167506,1.6995707,1.3332331,-0.20476875,1.3840865,-0.09907974,-0.70222884,0.08785921,-0.18154736,-0.6025074,-0.7194993,1.0431203,1.2041926,-1.0255812,0.447765,0.70152533,-0.61135966,,1.378573752
1,0,1.2742811,0.64885366,-0.12659572,0.1280814,-0.49825004,-0.95477366,-0.22738568,-0.15578017,2.7547753,-0.55042696,0.39560497,-0.976515,-1.3583714,-0.68035746,-0.71448845,-0.7014627,1.5123972,1.4133416,-0.33882684,0.3973959,-0.08290085,-0.09152093,-0.054777637,-0.07688419,-0.40486884,-1.6559516,-1.4004422,0.22693989,-0.6149237,-0.8705306,1.7122357,1.4863172,-0.47996053,-0.6319464,-0.70125407,0.32420212,-0.17983083,-0.032912146,-0.26085645,0.47837564,-0.5112399,-0.85873336,-1.068617,1.4894066,0.8257044,0.47184947,-1.1286527,-0.6147728,-0.22522935,-0.29923967,0.63871384,,1.377506392
1,1,0.3002564,-0.7246789,-0.12659223,0.3355421,1.379769,-0.1866752,-0.22666487,-0.14618807,-0.63919824,3.0601227,-0.8250683,0.082892574,0.7346022,0.35289237,-0.43565103,1.5454403,0.5934243,-0.9898657,1.0685917,-0.4202228,-0.082896546,-0.15105979,-0.054769684,0.9093,0.034106225,-0.119472824,0.74034524,0.30985957,-0.033315197,-0.15420614,-0.37235337,-0.3632326,0.05963769,0.16450225,-0.62340087,-0.89888555,-0.5546968,1.5463063,0.7692399,-0.27443266,0.13560544,1.9908749,-1.9830852,-1.1024611,-0.7539559,1.3743526,0.44671082,0.112166986,0.6166437,-0.2481072,-0.76074135,,1.5266954
1,0,0.6125813,-0.5881697,-0.12659618,2.5044093,-0.27543423,-0.4597769,-0.23501857,-0.15570506,-0.069262266,-0.4988915,-0.6517109,-1.4170966,-0.09935211,-0.92832196,0.006672908,-0.72302955,1.8251852,-0.059541162,0.008555223,-0.6110211,-0.08290332,-0.08767367,-0.054685384,1.1928755,-0.44169334,1.0398767,-0.44350183,1.6724025,-0.08394408,-0.8996783,0.7267936,1.0664808,-0.2172273,-0.50643235,-0.060612224,0.39099237,0.91490734,-1.3698095,0.3150219,-0.730955,-0.055907644,0.30637658,-0.01781006,0.15192892,-0.10018737,0.6912528,-0.7203121,0.18308024,-0.12390833,-1.9538426,-1.2005677,,0.81977012
1,0,-0.50292087,-0.4876107,-0.12659599,0.47346327,-0.26232743,-1.2278754,-0.23351379,-0.15532215,1.535508,0.42119893,1.2624484,-1.4170386,0.3016237,-0.8300795,0.15849182,-0.2907832,-0.947198,-0.6539749,-0.35924312,-0.4050841,-0.082919925,-0.16244186,-0.054785334,-0.001000708,0.3712023,-0.9832021,-0.7853084,0.14484827,-0.8511519,-0.3317415,1.1437114,0.56721574,-0.50253916,-0.6662004,-0.6949279,0.55145574,-1.081671,-0.18308476,-0.25054312,-0.13535966,-0.4530114,-0.30892017,-0.5459083,0.81618446,0.8858523,0.34546024,-1.0042019,-1.1544096,-0.085026085,0.28068078,-0.83012086,,2.485793364
1,0,3.8502464,-0.54350346,-0.12659606,1.9513698,-0.33160627,0.75211173,-0.23172314,-0.1556144,-0.15486328,-0.61780643,-0.19359766,0.006359572,0.6194716,-0.9632217,1.2145523,-0.5016579,0.86013705,-0.5840389,0.6044196,0.090402715,-0.08286192,-0.030532166,-0.054784138,-0.27912316,-0.9781968,-0.12900539,-0.90131766,-1.0557619,0.004904414,2.0230317,0.22143868,-0.54478353,-0.15187499,-0.6185987,-0.3403988,1.3009601,-0.73596704,-0.25131807,-0.41679105,-0.6735118,-0.94596684,0.39690167,0.21886244,0.8928928,0.8995414,-0.69514775,-1.0281242,-2.3203838,3.4730344,0.84745544,2.277398,,2.349363611
1,1,0.12921664,-0.47374085,-0.12659621,0.64042133,-0.44507384,-0.6475343,-0.23171411,-0.15584911,-0.16389188,-0.56584686,0.32872772,-0.2143071,1.0850493,-0.9501929,-1.1215519,-1.5270194,-0.15633874,2.139666,4.2194204,-0.49979806,-0.08292155,-0.1552683,-0.05478559,0.34103358,0.11857348,-1.1667463,-0.749082,-0.5765301,-0.5778911,-0.64529914,0.1582693,0.3289302,-0.8544287,-0.64396703,-0.72151625,-1.1359049,-0.6273194,-1.3975482,-1.0188544,-0.8588417,-0.8918702,-0.44689,-0.6645245,0.4430816,0.08533573,-0.7232557,-0.9488183,0.07829616,-0.48908097,-0.6170892,-0.27284658,,3.039906057
1,0,1.0148418,-0.5927545,-0.12659603,-0.13264817,-0.47690466,-1.0230491,-0.23247544,-0.15494587,2.2489812,4.0969553,1.523858,2.728811,-0.80024624,0.08872624,-0.2830847,-0.035255827,-0.9066526,-1.2345858,0.6109415,-0.14829701,-0.08290663,-0.11957935,-0.054785408,0.1746391,1.1390465,0.19388367,-0.14481054,-1.014722,-0.95664823,0.75996876,-1.3577955,-0.40862033,-0.5709949,0.06559458,0.0715972,-0.94350773,0.6735944,1.7057264,-0.083801225,-0.2411761,-0.1429853,-1.7474998,0.41698843,0.48947686,0.6283443,-0.45450678,-0.45419365,0.40550768,0.10042311,-1.5612302,-0.708178,,3.505036282
0,1,0.8688535,-0.54575956,-0.12659621,-0.89921397,-0.49768832,-1.2620131,-0.23387057,-0.15582135,-0.6152175,-0.66880673,-0.7646654,1.1973811,-0.2526332,1.753614,-0.3569911,1.495439,0.021426307,-0.9541776,-0.34081745,-0.51006573,-0.082920045,-0.16558552,-0.054787204,-0.662514,0.035203904,2.7480292,-0.26445523,1.6628627,0.22492707,0.32717103,0.47411612,0.49913415,1.1626867,0.25911838,1.5185845,-0.17272747,2.6711257,-0.15056446,-0.6292329,2.042947,-0.5649554,0.9975323,0.46312258,-0.66237515,-1.3751107,-2.0819583,1.4340845,2.023166,1.4515152,0.8880232,-0.42007518,,-0.040088561
1,1,-0.4582899,-0.5626721,-0.12659605,-1.8744197,0.34807554,-0.15253751,-0.23145457,-0.15461084,0.7637171,-0.6547491,-0.49480382,-1.4170096,0.7122139,0.56121796,-0.2830847,0.12714581,0.5450494,-0.4428456,-0.109466426,-0.45272484,-0.082908005,-0.1552508,-0.054783892,-0.39172488,-0.5199539,-0.6575234,1.0560315,-0.83915603,1.5118606,-0.5799379,1.0426404,0.12468545,-0.991709,-0.3942273,-0.82677996,-1.1045717,-1.1662381,-1.1093165,-0.08756833,-0.52990377,-0.24638636,0.10146642,-0.08307671,1.4168025,1.2173531,1.5433979,-0.099163145,-0.10015488,-1.4309993,-1.3810602,-0.6177522,,1.208880892
1,1,-1.1977354,0.5566829,0.35031992,-0.431988,1.6980771,1.1276265,1.7184113,-0.09179291,-0.40111792,1.4607912,-0.8560954,-0.15836123,0.46332034,-0.98273486,-0.4163516,0.77503306,-0.48391175,0.18250036,-0.29988468,-0.38580963,-0.06345481,0.43891498,-0.046365436,-0.112995915,-0.5542695,-1.2231853,-0.6746058,-0.14228024,-1.0749767,0.12402098,1.876476,1.021093,1.0347238,-0.32977,-0.79323995,-0.47387794,1.0918565,-0.28383836,-0.3550347,-0.5571137,-0.17895433,1.1102189,0.80172336,0.43971348,-0.32477906,0.8803305,-0.18432851,0.8135978,-1.1709907,1.4547178,0.18898477,,3.34099052
1,1,-0.2452097,-0.14787978,-0.12659548,0.12811747,-0.5226849,3.0393384,-0.20459247,-0.15567955,-0.67118037,-0.585333,0.54537994,-0.91681975,0.78146946,-1.0801172,-1.1289004,-1.4275947,-0.5092007,1.2833668,0.29001293,-0.41014808,-0.082915775,-0.14161612,-0.054781277,0.52751195,0.42496428,-1.4443969,-1.0062697,1.2113642,-0.43584412,1.2634275,-0.29655012,0.56721574,1.0995537,1.2072724,0.006930053,0.8774123,-0.08128487,0.2336395,-0.93863285,1.3173487,0.3357094,-0.64986587,-0.8539532,-1.0339835,0.03718078,-3.3306634,0.037619926,-0.13702308,-0.52284425,-0.47130156,-0.5596595,,3.757774782
1,1,1.2570047,-0.33638567,-0.12659615,-1.0999349,-0.49169663,-1.1254622,-0.23315491,-0.15561512,-0.5527851,-0.34492856,0.015548554,0.52762127,-1.2694913,0.10755662,-1.0097896,0.9063307,-0.1623863,-0.5242178,-0.6906225,4.557084,-0.0826123,0.044901866,-0.054567315,-0.09137767,-0.19435866,-0.89847785,-0.76261044,0.21514933,-0.5532759,-0.14537351,0.60045487,0.36297098,0.12900358,-0.45224148,-0.017628638,-1.088861,-0.50316894,-0.2570574,-1.2190062,-0.74289715,-0.9650065,0.021025894,-0.22752823,0.033687875,-1.0071545,-0.45289168,-0.11885469,1.5049585,-1.0275978,2.3264275,0.8635452,,0.599034588
1,0,-0.6069657,0.11252748,-0.12659594,-1.1642072,1.9227654,1.6738299,-0.20332782,-0.15528622,-0.69612986,-0.6362159,-0.83618087,0.7244155,1.4001274,-0.33189133,-0.961784,2.1024895,1.5733575,-0.20909287,-0.60125643,-0.5051532,-0.08291611,-0.13602573,-0.05478649,-1.4389328,2.4016123,-0.43567926,-0.10232309,0.21111408,-0.6255911,0.72463834,0.33514354,-0.56747735,-0.672608,-0.66076463,-0.14885105,-0.102732636,2.725068,-0.7369142,0.32280275,0.80338323,0.13229066,0.638811,0.3320233,-0.43073335,-1.2215962,-0.19284512,0.48741597,-0.4207809,-0.72105193,0.7312167,-1.2215929,,1.597722361
1,1,-0.29195327,-0.61692643,-0.12659621,0.46765658,-0.44189075,-0.033055533,-0.23253196,-0.15575482,-0.37070292,-0.24372719,-0.47786394,0.31258172,1.0294653,-0.36580563,0.6276341,-0.157389,0.2435455,-0.6133741,-0.068967864,2.5929637,-0.08008528,0.4475231,-0.054279227,0.8030925,-3.3187933,-0.5905241,0.7225423,-1.2636911,-0.45774177,-0.80958563,-2.0905602,-1.6908234,-0.27069527,-0.6248967,-0.80624634,0.4361811,0.5780357,-0.33134553,1.8224329,-0.48455387,-1.9078759,-1.7448984,0.19381821,0.053874284,-0.03681207,0.2724664,-1.0046535,0.0789931,-0.41131645,-0.3211436,-0.22700761,,1.480294281
1,1,0.35266235,-0.56744474,-0.12659621,-0.9539424,-0.27168944,0.63262975,-0.22586566,-0.15581554,-0.5042852,-0.6409288,-0.7543229,0.46097547,1.2587403,-0.2902969,-0.48564118,-0.17322989,-0.33757687,-0.095698215,-0.54036564,-0.28693628,-0.08292248,-0.18201832,-0.054787606,-0.76165926,-1.0731552,-0.44695127,1.8087856,-0.60782045,0.067605026,-0.7495239,-1.2693584,-0.65825284,-0.49301234,-0.28099874,-0.60110176,-1.1166649,-0.6573085,-1.4195515,-0.6856783,-0.582812,0.40981245,0.4655652,0.24499488,-0.87269294,-0.60766643,0.20088279,-0.28359443,1.3770707,-1.0983297,0.053792797,0.10637434,,3.19352664
1,0,-0.33456856,-0.68738717,-0.12659618,-0.015298892,0.5933602,0.30832154,-0.23300251,-0.1556883,-0.49269846,-0.63036215,0.62256587,-0.48224828,0.025883079,0.5135983,-0.8315184,-0.77589154,-0.57132566,0.50618786,-0.48405686,-0.15840587,-0.08292182,-0.18198046,-0.054786928,0.24231508,-0.041844845,0.7177257,-0.34514126,1.2269917,-1.0873228,-0.9944345,-1.004047,-0.6128651,3.2070339,2.8902903,-0.41456822,0.9662542,-1.4661947,-0.07978075,0.8893557,0.43302575,1.8473797,-1.7477142,-0.47507694,-0.499211,0.4297555,0.36305782,1.1521343,-0.752871,-0.663701,1.0183245,0.87911874,,2.294225753
1,1,1.1687021,-0.26225382,-0.12659608,-0.45347905,0.9903093,1.6738299,-0.22929883,3.9389956,-0.6647313,-0.34133866,-0.8900591,-1.4060107,0.45172757,0.45281103,-0.4981647,0.34775335,0.40794182,-0.14198336,-0.71182215,-0.5176683,-0.08291663,-0.18040995,-0.054786444,-0.48136628,0.014330695,1.0427382,0.88518864,1.7159032,-0.35861498,1.4577448,-0.76400346,0.3289302,-0.71924984,-0.46378493,-0.16697854,-1.0707021,-0.7435283,0.40900052,-0.58760923,-0.75317645,-0.2966845,0.83465576,0.8582865,0.46215272,0.38683596,-1.3169693,-0.09839743,1.3905221,-0.47887418,-0.27166656,-0.61684173,,6.653607409
1,0,1.5533969,-0.15317576,-0.12659621,-1.1090689,-0.50536513,-2.023284,-0.2356989,-0.15585156,5.8719864,-0.54531837,-0.36909673,-0.34702983,-0.5314448,0.12625629,0.2930173,-1.0310369,0.21816312,1.3505077,-0.7100693,-0.54040045,-0.08292194,-0.16401434,-0.05478736,1.7049389,0.6420703,-0.32992816,-0.83237886,-0.5720052,-0.33265075,-0.9285609,0.6130887,0.68068504,-0.85995495,-0.56440496,-0.093844324,0.17340651,0.39301625,-0.7809131,-1.0112582,-0.11117305,0.5911898,-0.008912465,-0.263802,0.035539225,-0.2514005,0.81400204,-0.42882064,0.20573066,0.13866743,-0.48401105,-0.10549162,,1.816054234
1,1,-0.24357852,0.68943727,-0.1263813,-0.6802547,0.28815868,0.27418384,-0.16319261,-0.14861585,-0.3565565,-0.1652375,0.9660006,-0.12408507,-0.21230353,-0.645638,-0.27327004,-0.132202,-1.0736626,-0.64236385,-0.6079367,-0.38580963,-0.06970722,1.2279919,-0.05443429,-0.084814474,1.0874776,-0.18838467,-0.6904256,-0.31236494,-0.9752672,-0.9655695,-2.103194,-1.9518028,-0.6809748,-0.7119398,-0.66249317,0.7234744,-0.8179294,0.63856584,0.11097858,-0.6735118,-2.6679926,-0.057364076,-0.24713908,-0.054262407,0.1879355,-0.12833671,-1.1316724,0.0789931,-0.07036939,1.6013513,0.65573853,,4.507981367
1,0,-1.3194402,2.9113014,-0.12652665,-0.6348358,0.41173726,0.34245926,-0.122017846,-0.1549372,-0.59404457,-0.620478,-0.80123067,0.050752264,0.3393726,-0.46214724,-0.68062377,0.8395381,-0.06136181,0.0793258,-0.6857529,0.6633861,-0.0828155,-0.030953677,-0.0547504,0.20616671,-0.19301909,-1.1297415,1.5152279,-0.47665328,0.40788367,0.18584928,-1.2946261,-0.30649796,-0.105391696,-0.34516484,-0.784229,0.5530441,0.091216765,1.7069997,1.8323759,-0.3515275,-1.2809753,-1.7468265,-0.006549369,1.9511958,1.2230469,-0.36068514,-0.96978736,-3.1015103,-0.9466592,-0.42675525,-0.9148056,,3.110568534
